ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,starbucks_,starbuck_1,starbuck_2,starbuck_3,starbuck_4
"20100503",방배역 인근 조선시대 효령대군의 묘가 있는 역사성 반영,"20",Hyoryeong-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030225607",방배동 504-1,"0","205",서초동 1340-6,효령로,"3121021",30.00000000,4395.00000000,"3","11650","3",남부터미널2,서울특별시 서초구 효령로 274 (서초동)1522-3232,"37.48436736","127.0142192",
"20100419",도로구간 내 국회의사당이 위치한 지역특징 인용,"20",Gukhoe-daero,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030224634",양평동3가 57-5,"1","1048",여의도동 83-2,국회대로,"2005008",2.00000000,10200.00000000,"2","11560","2",영등포구청역,서울특별시 영등포구 국회대로 558 1522-3232,"37.527623","126.895859",
"20100513",육군사관학교의 다른 명칭인 화랑대(花郞臺)를 인용,"10",Hwarang-ro,"20141115",광역도로 정비,"90","20100520","20141115231559",종암동 3-1288천,"1","161",석관동 375천,화랑로,"3005046",5.00000000,8600.00000000,"3","11290","2",월곡역,"서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)1522-3232","37.601718","127.040446",
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20150122",직권수정(속성변경),"99","20090710","20190829171404",오류동 33-92,"2","1432",오류동 59-60,경인로,"3000028",3.00000000,28004.00000000,"3","11530","1",현대디큐브B2,서울특별시 구로구 경인로 662 (신도림동)1522-3232,"37.508828","126.889488",
"20090618",한강남안에 위치하며 백사장이 넓어 붙여진 사평원의 역사성 반영,"20",Sapyeong-daero,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030225604",방배동 750-24,"1","413",서초동 1373,사평대로,"2121001",8.00000000,66.00000000,"2","11650","3",파미에파크R,서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY1522-3232,"37.5030521","127.004362",
"20100419",조선5대 궁궐의 하나인 창경궁 명칭 인용,"10",Changgyeonggung-ro,"20100910","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030220127",삼선동1가 산1-14 임,"1","4596",성북동1가 50-1천,창경궁로,"3005008",5.00000000,3170.00000000,"3","11290","2",종로플레이스,서울특별시 종로구 창경궁로 120 (인의동)1522-3232,"37.57319","126.998309",
"20100628","1966년 11월 26일에 서울특별시 고시 제 1093호에 의해 三淸路라고 명칭이 제정된 뒤 1984년 11월 7일 삼청동길이라고 하였으나 도로명주소법에 의하여 도로폭을 감안하여 ""삼청로""로 도로명 부여","10",Samcheong-ro,"20110303","광역도로 정비 및 부여사유, 부여방식 정비","90","20100702","20110225",삼청동 37-2,"1","1759",삼청동 35-217,삼청로,"3100007",3.00000000,110.00000000,"3","11110","3",삼청동,서울특별시 종로구 삼청로 111-1 (삼청동)1522-3232,"37.585381","126.9817512",
"20100419",조선5대 궁궐의 하나인 창경궁 명칭 인용,"20",Changgyeonggung-ro,"20100910","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030220128",삼선동1가 산1-14 임,"0","5049",성북동1가 50-1천,창경궁로,"3005008",33.00000000,3170.00000000,"3","11290","2",종로플레이스,서울특별시 종로구 창경궁로 120 (인의동)1522-3232,"37.57319","126.998309",
"20100419",조선 태조의 계비인 신덕왕후의 능(陵)인 ‘정릉(貞陵)’에서 유래된 정릉동의 동명을 인용하여 부여,"10",Jeongneung-ro,"20120111","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030220128",정릉동 산87-1 임,"1","741",하월곡동 104-134 천,정릉로,"3107014",5.00000000,69.00000000,"3","11290","3",길음역,서울특별시 성북구 정릉로 376 (돈암동)1522-3232,"37.602139","127.025271",
"20090710",지역명칭 사용,"10",Dobong-ro,"20141117",누락된 부여일자 입력,"71","20090710","20181024143959",서울특별시 성북구 길음동 14-1,"2","178",서울특별시 도봉구 도봉동 377-1,도봉로,"3005039",3.00000000,9840.00000000,"3","11305","2",미아이마트,서울특별시 성북구 도봉로 17 1522-3232,"37.610678","127.029921",
"20100419",역사성이 많은 영등포 지명 인용,"20",Yeongdeungpo-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030224650",양평동3가 489,"1","1990",신길동 1348,영등포로,"3118022",2.00000000,53.00000000,"3","11560","3",영등포본동,서울특별시 영등포구 영등포로 254 (영등포동3가)1522-3232,"37.518713","126.909559",
"20100419",청계천을 따라 조성된 도로의 특성을 반영하여 청계천 명칭을 인용,"10",Cheonggyecheon-ro,,기재내용정정,"71","20100422","20181106092040",서울특별시 종로구 세종로 139(동아미디어센터),"2","1409",서울특별시 동대문구 답십리동 463-13(신답초등학교),청계천로,"3100021",1.00000000,5900.00000000,"3","11110","2",황학캐슬,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아1522-3232,"37.57124","127.022905",
"20081017",우리민족의 소원인 통일을 바라는 뜻,"20",Tongil-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141030214621",평동 211,"0","2799",무악동 3-9,통일로,"3000008",36.00000000,57569.00000000,"3","11110","1",KG타워,서울특별시 중구 통일로 92 (순화동) KG타워1522-3232,"37.563528","126.969144",
"20100419",북촌마을 인용,"20",Bukchon-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030214622",삼청동 27-1,"1","1757",삼청동 산 2-1,북촌로,"3100004",20.00000000,58.00000000,"3","11110","3",안국,서울특별시 종로구 북촌로 5-1 (재동)1522-3232,"37.577338","126.985635",
"20100419","관악구 구명에서 유래되었으며, 1972년 가로명으로 부여 현재 사용중인 도로명 인용","10",Gwanak-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030225222",신림동 155-1,"1","3132",봉천동 1000,관악로,"3120001",4.00000000,76.00000000,"3","11620","3",관악서울대입구R,서울특별시 관악구 관악로 158 (봉천동)1522-3232,"37.479343","126.95278",
"20100419",조선 태조의 계비인 신덕왕후의 능(陵)인 ‘정릉(貞陵)’에서 유래된 정릉동의 동명을 인용하여 부여,"10",Jeongneung-ro,"20120111","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030220128",정릉동 산87-1 임,"1","1374",하월곡동 104-134 천,정릉로,"3107014",5.00000000,68.00000000,"3","11290","3",길음역,서울특별시 성북구 정릉로 376 (돈암동)1522-3232,"37.602139","127.025271",
"20100422",행정구역명칭 인용,"20",Noryangjin-ro,"20141117",기재내용정정,"71","20100422","20181024091819",서울특별시 영등포구 신길동 1348,"0","3471",서울특별시 동작구 본동 126-81,노량진로,"3119011",35.00000000,125.00000000,"3","11560","2",노량진역,서울특별시 동작구 노량진로 134 (노량진동)1522-3232,"37.51339","126.940879",
"20100419",역사성이 많은 영등포 지명 인용,"20",Yeongdeungpo-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030224650",양평동3가 489,"1","3280",신길동 1348,영등포로,"3118022",3.00000000,68.00000000,"3","11560","3",영등포본동,서울특별시 영등포구 영등포로 254 (영등포동3가)1522-3232,"37.518713","126.909559",
"20100419",청계천을 따라 조성된 도로의 특성을 반영하여 청계천 명칭을 인용,"10",Cheonggyecheon-ro,,기재내용정정,"71","20100422","20181106092040",서울특별시 종로구 세종로 139(동아미디어센터),"1","1066",서울특별시 동대문구 답십리동 463-13(신답초등학교),청계천로,"3100021",2.00000000,5900.00000000,"3","11110","2",황학캐슬,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아1522-3232,"37.57124","127.022905",
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20150122",직권수정(속성변경),"99","20090710","20190829171404",오류동 59-44,"2","1433",오류동 59-56,경인로,"3000028",4.00000000,28004.00000000,"3","11530","1",현대디큐브B2,서울특별시 구로구 경인로 662 (신도림동)1522-3232,"37.508828","126.889488",
"20100503",방배역 인근 조선시대 효령대군의 묘가 있는 역사성 반영,"10",Hyoryeong-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030225607",방배동 504-1,"1","196",서초동 1340-6,효령로,"3121021",30.00000000,77.00000000,"3","11650","3",남부터미널2,서울특별시 서초구 효령로 274 (서초동)1522-3232,"37.48436736","127.0142192",
"20100520",행정구역명칭 인용,"20",Nonhyeon-ro,"20141117",기재내용정정,"71","20100520","20181116105029",서울특별시 서초구 양재동 402-6(양재대로),"0","408",서울특별시 성동구 옥수동 487(동호대교 북단),논현로,"3121022",30.00000000,8300.00000000,"3","11650","2",영동2교,"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)1522-3232","37.48203954","127.0425748",
"20101116",동작대교의 상징적 이미지,"20",Dongjak-daero,"20141117",누락된부여일자 입력,"71","20101116","20181116105039",서울특별시 동작구 사당동 588-45,"0","409",서울특별시 용산구 용산동 6가 69-30,동작대로,"2005009",50.00000000,5071.00000000,"2","11650","2",이수역,서울특별시 서초구 동작대로 112 (방배동)1522-3232,"37.4864664","126.9827403",
"20090710",서울에서 인천을 연결하는 도로,"10",Gyeongin-ro,"20150122",직권수정(속성변경),"99","20090710","20190829171359",오류동 6-2,"1","1428",오류동 60-4,경인로,"3000028",5.00000000,28004.00000000,"3","11530","1",현대디큐브B2,서울특별시 구로구 경인로 662 (신도림동)1522-3232,"37.508828","126.889488",
"20100419",조선시대 석전으로 유명한 만리재 명칭 인용,"10",Mallijae-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030223909",공덕동 255-31,"2","160",아현동 386-69,만리재로,"3101016",2.00000000,2200.00000000,"3","11440","2",서울역서부,서울특별시 용산구 만리재로 202 (서계동)1522-3232,"37.555165","126.968446",
"20100419",조선시대 석전으로 유명한 만리재 명칭 인용,"10",Mallijae-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030223909",공덕동 255-31,"1","162",아현동 386-69,만리재로,"3101016",3.00000000,2200.00000000,"3","11440","2",서울역서부,서울특별시 용산구 만리재로 202 (서계동)1522-3232,"37.555165","126.968446",
"20100419",조선시대 석전으로 유명한 만리재 명칭 인용,"10",Mallijae-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030223909",공덕동 255-31,"1","163",아현동 386-69,만리재로,"3101016",2.00000000,2200.00000000,"3","11440","2",서울역서부,서울특별시 용산구 만리재로 202 (서계동)1522-3232,"37.555165","126.968446",
"20100419",양천에 놓인 오목교 명칭 인용,"20",Omok-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030224639",양평동 488,"0","3470",양평동3가 489,오목로,"3114014",30.00000000,3800.00000000,"3","11560","2",목동트라팰리스,서울특별시 양천구 오목로 299 (목동)1522-3232,"37.5255","126.8702",
"20100419",조선 태조의 계비인 신덕왕후의 능(陵)인 ‘정릉(貞陵)’에서 유래된 정릉동의 동명을 인용하여 부여,"10",Jeongneung-ro,"20120111","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030220128",정릉동 산87-1 임,"2","2382",하월곡동 104-134 천,정릉로,"3107014",3.00000000,246.00000000,"3","11290","3",길음역,서울특별시 성북구 정릉로 376 (돈암동)1522-3232,"37.602139","127.025271",
"20100520",서울국제금융센터와 접한 도로,"20",Gukjegeumyung-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100527","20141030224642",여의도동 23-1,"1","1272",여의도동 5-8,국제금융로,"3118002",20.00000000,139.00000000,"3","11560","3",여의도IFC(1F),서울특별시 영등포구 국제금융로 10 (여의도동)1522-3232,"37.525273","126.924668",
"20100419",조선중기의 대표적 유학자 이이의 호를 인용,"10",Yulgok-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030214622",관훈동 113-1,"1","1753",관훈동 90-1,율곡로,"3100010",2.00000000,112.00000000,"3","11110","3",경복궁사거리,"서울특별시 종로구 율곡로 6, B동 101호(중학동, 트윈트리타워)1522-3232","37.575578","126.980581",
"20100616",와우산로의 가로명은  1984년11월7일에 처음으로 제정되었으며 그이름은 인근에 있는 와우산에서 연유되었다.,"10",Wausan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100617","20141030223918",상수동 395,"1","168",동교동 183-1,와우산로,"3113017",6.00000000,61.00000000,"3","11440","3",홍대삼거리,서울특별시 마포구 와우산로 64 (상수동)1522-3232,"37.550266","126.923179",
"20100419",역사성이 많은 영등포 지명 인용,"20",Yeongdeungpo-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030224650",양평동3가 489,"1","3691",신길동 1348,영등포로,"3118022",1.25900000,35.63100000,"3","11560","3",영등포본동,서울특별시 영등포구 영등포로 254 (영등포동3가)1522-3232,"37.518713","126.909559",
"20100419",조선시대 석전으로 유명한 만리재 명칭 인용,"10",Mallijae-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030223909",공덕동 255-31,"1","165",아현동 386-69,만리재로,"3101016",6.00000000,2200.00000000,"3","11440","2",서울역서부,서울특별시 용산구 만리재로 202 (서계동)1522-3232,"37.555165","126.968446",
"20100503",인근에 위치한 청계산의 명칭을 사용,"20",Cheonggyesan-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20090710","20141030225559",원지동 523-3,"2","627",신원동 106-1,청계산로,"3000031",2.00000000,7612.00000000,"3","11650","1",청계산입구역,서울특별시 서초구 청계산로 203 (신원동)1522-3232,"37.447323","127.05625",
"20090618",주 통과지역의 명칭 인용,"20",Sinbanpo-ro,"20141030","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030225606",반포동 1306,"1","420",잠원동 99,신반포로,"3121017",30.00000000,120.00000000,"3","11650","3",반포역,서울특별시 서초구 신반포로 257 (잠원동) 신반포11차상가1522-3232,"37.508589","127.011959",
"20100419",조선 태조의 계비인 신덕왕후의 능(陵)인 ‘정릉(貞陵)’에서 유래된 정릉동의 동명을 인용하여 부여,"10",Jeongneung-ro,"20120111","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030220128",정릉동 산87-1 임,"1","3880",하월곡동 104-134 천,정릉로,"3107014",5.00000000,34.00000000,"3","11290","3",길음역,서울특별시 성북구 정릉로 376 (돈암동)1522-3232,"37.602139","127.025271",
